ID, Nazwa hotelu, Imie wlasciciela, Nazwisko Wlasciciela, Data powstania, Liczba gwiazdek, Liczba personelu, Nazwisko opiekuna, Imie opiekuna, Data urodzenia opiekuna, Plec opiekuna, Oddzial, Stanowisko, Kraj, Region, Miasto, Pensja, Waluta, Data zatrudnienia
10082,Mercurial,"Żytomir",Krawczyk,1958-02-04,2,201,Jopek,"Irma",1994-09-03,"K",ODDZ_FRA_002,Glowny opiekun,Francja,Owernia,CITY,8189.347840037597,EUR,2007-01-02
10061,Plaza,"Renat",Jopek,1992-03-13,1,138,Kowalski,"Wyszemir",1978-07-22,"M",ODDZ_POL_007,Opiekun,Polska,Bieszczady,CITY,6945.583778354631,PLN,2004-01-24
10072,Mercurial,"Remigiusz",Krawczyk,1949-01-04,3,72,Jopek,"Ubald",1980-07-23,"M",ODDZ_HIS_009,Opiekun,Hiszpania,Murcja,CITY,1975.9986607650096,USD,2010-03-10
10048,Mercurial,"Zefiryna",Kowalski,1985-01-29,4,78,Kowalski,"Bogna",1983-07-26,"K",ODDZ_FRA_005,Opiekun,Francja,Burgundia,CITY,2213.7725231990403,EUR,2001-12-12
10048,Mercurial,"Zefiryna",Kowalski,1985-01-29,4,78,Jopek,"Marcjanna",1991-07-21,"K",ODDZ_FRA_005,Glowny opiekun,Francja,Burgundia,CITY,9077.569282334556,EUR,2016-07-06
10028,Sheraton,"Ursyn",Kiepski,1969-06-25,3,224,Kowalski,"Jakub",1998-01-02,"M",ODDZ_HIS_001,Opiekun,Hiszpania,Barcelona,CITY,8445.696192215592,USD,2003-07-10
10048,Mercurial,"Zefiryna",Kowalski,1985-01-29,4,78,Kiepski,"Trzebisława",1975-07-18,"K",ODDZ_FRA_001,Opiekun,Francja,Burgundia,CITY,3350.823800377235,PLN,2004-05-09
10090,Sheraton,"Uniedrog",Nowak,2015-08-26,4,225,Nowak,"Afrodyta",1993-05-26,"K",ODDZ_FRA_008,Opiekun,Francja,Owernia,CITY,2582.5161645172984,EUR,2001-05-29
10097,Plaza,"Julita",Kiepski,1954-11-08,5,218,Kowalski,"Zygmunt",1998-10-25,"M",ODDZ_POL_008,Opiekun,Polska,Pomorze,CITY,6783.349999521279,EUR,2016-08-25
10060,Plaza,"Racibor",Kiepski,2014-04-05,5,36,Kowalski,"Kornel",1985-10-24,"M",ODDZ_FRA_004,Opiekun,Francja,Burgundia,CITY,4671.093414364206,EUR,2010-07-03
10068,Plaza,"Gallina",Krawczyk,1968-06-03,2,154,Kowalski,"Epifani",1977-12-25,"M",ODDZ_FRA_008,Opiekun,Francja,Owernia,CITY,6529.217407524632,EUR,2010-10-09
10000,Sheraton,"Abdiasz",Jopek,2009-11-22,3,118,Krawczyk,"Melania",1971-09-19,"K",ODDZ_POL_007,Glowny opiekun,Polska,Pomorze,CITY,8448.353715506317,USD,2017-04-19
10039,Plaza,"Bohdan",Krawczyk,2005-03-19,1,178,Kowalski,"Ziemowit",1984-09-27,"M",ODDZ_POL_009,Glowny opiekun,Polska,Mazury,CITY,6966.2303796833185,USD,2016-12-10
10026,Mercurial,"Donat",Kiepski,1944-07-12,2,110,Jopek,"Loda",1989-03-17,"K",ODDZ_HIS_005,Opiekun,Hiszpania,Asturia,CITY,7758.505337121386,USD,2002-05-16
10010,Plaza,"Bożysława",Kiepski,1980-10-24,4,192,Krawczyk,"Ludmiła",1997-07-05,"K",ODDZ_POL_008,Glowny opiekun,Polska,Tatry,CITY,6288.52685285424,EUR,2013-10-16
10032,Mercurial,"Kordelia",Kiepski,1949-07-13,4,71,Kowalski,"Witosława",1997-02-08,"K",ODDZ_HIS_005,Opiekun,Hiszpania,Madryt,CITY,3690.823756486635,EUR,2010-08-23
10036,Sheraton,"Mieczysław",Jopek,1937-03-15,2,168,Kiepski,"Salome",1987-04-01,"K",ODDZ_POL_001,Opiekun,Polska,Bieszczady,CITY,2064.1649734599823,USD,2013-08-06
10094,Plaza,"Jozue",Kowalski,1931-05-19,4,137,Jopek,"Doris",1993-06-01,"M",ODDZ_HIS_006,Glowny opiekun,Hiszpania,Kantabria,CITY,6378.107314621345,EUR,2001-11-10
10078,Plaza,"Waleriana",Kiepski,1986-05-16,1,81,Jopek,"Sulpicjusz",1988-01-27,"M",ODDZ_POL_001,Glowny opiekun,Polska,Bieszczady,CITY,9908.955671060306,PLN,2004-07-24
10054,Plaza,"Waleria",Krawczyk,1994-04-21,2,194,Nowak,"Zbygniew",1997-07-02,"M",ODDZ_HIS_003,Glowny opiekun,Hiszpania,Kantabria,CITY,6821.340377364672,EUR,2001-04-15
10062,Plaza,"Radomiła",Jopek,1966-03-09,5,79,Kiepski,"Dianna",1992-10-10,"K",ODDZ_FRA_004,Opiekun,Francja,Owernia,CITY,5109.260513751147,USD,2010-05-21
10025,Sheraton,"Lewin",Krawczyk,1995-09-17,2,213,Kiepski,"Zdzimir",1970-05-27,"M",ODDZ_FRA_002,Opiekun,Francja,Owernia,CITY,2792.342618349584,EUR,2010-12-23
10064,Sheraton,"Sylwester",Jopek,1951-01-25,5,42,Jopek,"Broniwoj",1975-02-16,"M",ODDZ_HIS_008,Przewodnik,Hiszpania,Barcelona,CITY,5585.132860377305,PLN,2001-01-17
10024,Sheraton,"Dobrogost",Nowak,1988-10-25,5,152,Nowak,"Miła",1982-08-12,"K",ODDZ_HIS_001,Przewodnik,Hiszpania,Nawarra,CITY,1813.289638407795,EUR,2000-11-06
10022,Plaza,"Bartosz",Nowak,1998-05-16,1,89,Kowalski,"Mirosław",1992-10-31,"M",ODDZ_HIS_002,Opiekun,Hiszpania,Barcelona,CITY,9373.930324520905,PLN,2017-01-31
10079,Mercurial,"Paweł",Jopek,1981-10-02,1,176,Kowalski,"Dajana",1983-10-30,"K",ODDZ_HIS_003,Przewodnik,Hiszpania,Nawarra,CITY,4964.154553654233,PLN,2000-04-23
10059,Mercurial,"Radociech",Kowalski,1967-05-21,4,82,Kowalski,"Angelina",1982-09-24,"K",ODDZ_POL_006,Opiekun,Polska,Pomorze,CITY,1698.4540598706906,EUR,2013-06-01
10087,Sheraton,"Ulryka",Nowak,2012-05-21,5,224,Nowak,"Jazon",1981-09-17,"M",ODDZ_POL_002,Glowny opiekun,Polska,Tatry,CITY,3917.5629766082825,EUR,2003-01-02
10087,Sheraton,"Ulryka",Nowak,2012-05-21,5,224,Kowalski,"Roberta",1986-09-28,"K",ODDZ_POL_003,Glowny opiekun,Polska,Tatry,CITY,2233.7274558243043,EUR,2005-10-08
10067,Sheraton,"Samuel",Kowalski,1975-07-07,1,212,Kowalski,"Hipolita",1990-02-15,"K",ODDZ_POL_007,Przewodnik,Polska,Mazury,CITY,9953.919430220452,EUR,2008-03-19
10069,Mercurial,"Irena",Krawczyk,1933-12-17,4,158,Kiepski,"Iwon",1971-07-09,"M",ODDZ_HIS_005,Przewodnik,Hiszpania,Asturia,CITY,1789.266686827959,PLN,2009-11-28
10077,Sheraton,"Bazylis",Kiepski,1968-12-24,3,78,Kowalski,"Abel",1979-08-26,"M",ODDZ_POL_002,Opiekun,Polska,Tatry,CITY,5173.561932467712,EUR,2016-11-21
10074,Plaza,"Wincentyna",Kiepski,2009-02-07,1,121,Krawczyk,"Bartolomea",1971-04-21,"K",ODDZ_HIS_007,Przewodnik,Hiszpania,Barcelona,CITY,6423.4161385023,PLN,2004-12-28
10087,Sheraton,"Ulryka",Nowak,2012-05-21,5,224,Kiepski,"Sergiusz",1977-04-02,"M",ODDZ_POL_005,Glowny opiekun,Polska,Tatry,CITY,3782.0167937609594,USD,2005-04-27
10086,Sheraton,"Marietta",Krawczyk,1941-12-30,5,165,Nowak,"Gotfryd",1990-09-17,"M",ODDZ_FRA_002,Glowny opiekun,Francja,Owernia,CITY,7248.532367336626,EUR,2009-03-13
10035,Sheraton,"Albert",Nowak,2014-04-13,4,216,Kiepski,"Doris",1978-03-02,"M",ODDZ_POL_009,Glowny opiekun,Polska,Tatry,CITY,4884.514321823819,PLN,2005-02-23
10057,Sheraton,"Idzi",Nowak,1983-04-21,1,130,Krawczyk,"Jan Chryzostom",1972-12-31,"M",ODDZ_POL_006,Glowny opiekun,Polska,Tatry,CITY,7167.10072433036,EUR,2014-11-10
10091,Sheraton,"Abel",Krawczyk,1991-01-08,4,129,Nowak,"Jagoda",1983-05-09,"K",ODDZ_POL_009,Przewodnik,Polska,Tatry,CITY,7576.678980893723,USD,2011-07-15
10076,Mercurial,"Lucyna",Nowak,1989-12-27,1,200,Nowak,"Gerald",1983-10-09,"M",ODDZ_FRA_006,Opiekun,Francja,Owernia,CITY,4279.982632404454,USD,2017-02-25
10077,Sheraton,"Bazylis",Kiepski,1968-12-24,3,78,Kiepski,"Borzymir",1998-09-25,"M",ODDZ_POL_006,Przewodnik,Polska,Tatry,CITY,9777.151190202196,USD,2001-03-25
10049,Sheraton,"Aureliusz",Jopek,1947-01-13,3,163,Krawczyk,"Krzesisława",1987-08-16,"K",ODDZ_POL_009,Opiekun,Polska,Mazury,CITY,4622.757672149,PLN,2006-09-28
10011,Mercurial,"Wiesława",Krawczyk,2004-12-26,5,128,Nowak,"Aurelia",1978-11-22,"K",ODDZ_POL_002,Glowny opiekun,Polska,Tatry,CITY,5964.543795858626,EUR,2017-05-15
10093,Sheraton,"Efrem",Krawczyk,1955-02-08,4,208,Jopek,"Wierzchosław",1988-02-01,"M",ODDZ_POL_002,Opiekun,Polska,Tatry,CITY,9009.694162501724,USD,2012-12-21
10019,Plaza,"Leonarda",Nowak,1972-09-03,5,164,Kiepski,"Dobiegniew",1993-08-16,"M",ODDZ_POL_004,Przewodnik,Polska,Bieszczady,CITY,7407.731871235302,EUR,2000-08-13
10030,Plaza,"Placydia",Kiepski,1960-01-30,5,176,Nowak,"Przybyczest",1977-09-20,"M",ODDZ_FRA_003,Glowny opiekun,Francja,Burgundia,CITY,8784.102119701334,USD,2012-05-17
10023,Mercurial,"Rut",Jopek,1983-04-08,5,186,Krawczyk,"Bolemysł",1973-12-17,"M",ODDZ_FRA_006,Glowny opiekun,Francja,Owernia,CITY,8634.851501024745,EUR,2012-08-25
10022,Plaza,"Bartosz",Nowak,1998-05-16,1,89,Jopek,"Siestrzemił",1987-02-02,"M",ODDZ_HIS_006,Glowny opiekun,Hiszpania,Barcelona,CITY,6668.390671462556,PLN,2002-04-17
10008,Plaza,"Jaczewoj",Jopek,1953-10-29,1,111,Krawczyk,"Kazimierz",1977-07-02,"M",ODDZ_POL_006,Opiekun,Polska,Bieszczady,CITY,5268.652043604478,PLN,2010-03-08
10023,Mercurial,"Rut",Jopek,1983-04-08,5,186,Kiepski,"Brygida",1978-01-26,"K",ODDZ_FRA_007,Opiekun,Francja,Owernia,CITY,9601.186203046342,EUR,2011-11-24
10024,Sheraton,"Dobrogost",Nowak,1988-10-25,5,152,Kiepski,"Tomasz",1974-10-18,"M",ODDZ_HIS_004,Przewodnik,Hiszpania,Nawarra,CITY,1688.9126964822333,PLN,2010-09-18
10028,Sheraton,"Ursyn",Kiepski,1969-06-25,3,224,Kiepski,"Dobromierz",1987-11-06,"M",ODDZ_HIS_006,Opiekun,Hiszpania,Barcelona,CITY,7859.5816734530545,PLN,2014-11-06
10070,Plaza,"Ludwina",Kiepski,1938-10-06,5,108,Krawczyk,"Rajnold",1983-04-09,"M",ODDZ_POL_004,Przewodnik,Polska,Mazury,CITY,9491.9491485768,USD,2008-07-26
10056,Plaza,"Korneli",Kowalski,1995-09-13,5,156,Nowak,"Laurentyna",1982-05-28,"K",ODDZ_FRA_003,Glowny opiekun,Francja,Akwitania,CITY,4002.833686801555,USD,2001-06-10
10014,Plaza,"Renata",Kowalski,1936-10-21,3,178,Nowak,"Lamberta",1998-05-31,"K",ODDZ_FRA_009,Przewodnik,Francja,Owernia,CITY,3520.800567028896,PLN,2011-11-23
10078,Plaza,"Waleriana",Kiepski,1986-05-16,1,81,Jopek,"Odil",1982-07-21,"M",ODDZ_POL_002,Glowny opiekun,Polska,Bieszczady,CITY,5948.182984480436,USD,2009-01-30
10046,Sheraton,"Wiaczesław",Nowak,2003-08-31,2,84,Nowak,"Emiliusz",1992-10-28,"M",ODDZ_POL_005,Opiekun,Polska,Tatry,CITY,6214.350368040956,USD,2011-10-07
10082,Mercurial,"Żytomir",Krawczyk,1958-02-04,2,201,Kiepski,"Radosław",1992-04-14,"M",ODDZ_FRA_006,Przewodnik,Francja,Owernia,CITY,4639.508713630787,USD,2015-05-18
10033,Plaza,"Herakles",Kiepski,1935-08-06,1,96,Kiepski,"Ulryk",1983-04-19,"M",ODDZ_FRA_005,Przewodnik,Francja,Owernia,CITY,9050.763947759217,EUR,2005-09-06
10040,Sheraton,"Przybysław",Krawczyk,1967-11-25,5,199,Kiepski,"Blanka",1973-12-08,"K",ODDZ_POL_009,Opiekun,Polska,Tatry,CITY,2026.0720944231043,EUR,2012-06-08
10067,Sheraton,"Samuel",Kowalski,1975-07-07,1,212,Nowak,"Bożysław",1983-04-30,"M",ODDZ_POL_005,Opiekun,Polska,Mazury,CITY,1859.9096700222026,USD,2011-12-14
10095,Mercurial,"Arletta",Krawczyk,1976-08-28,3,203,Kiepski,"Teresa",1984-11-26,"K",ODDZ_POL_009,Glowny opiekun,Polska,Pomorze,CITY,5685.898068565863,EUR,2009-05-28
10018,Mercurial,"Otniel",Kiepski,1938-05-28,1,35,Kowalski,"Albin",1973-05-02,"M",ODDZ_FRA_009,Przewodnik,Francja,Burgundia,CITY,9142.081972447395,EUR,2002-06-10
10031,Sheraton,"Pakoszław",Krawczyk,1994-11-01,4,144,Krawczyk,"Bratumił",1975-11-27,"M",ODDZ_FRA_008,Opiekun,Francja,Burgundia,CITY,9568.593963352934,USD,2016-10-18
10028,Sheraton,"Ursyn",Kiepski,1969-06-25,3,224,Krawczyk,"Daniela",1981-01-31,"K",ODDZ_HIS_006,Przewodnik,Hiszpania,Barcelona,CITY,3149.432953686608,USD,2007-01-17
10008,Plaza,"Jaczewoj",Jopek,1953-10-29,1,111,Jopek,"Ludwik",1974-06-18,"M",ODDZ_POL_008,Glowny opiekun,Polska,Bieszczady,CITY,8525.40595953928,EUR,2010-04-27
10053,Plaza,"Axel",Nowak,1941-03-30,5,225,Nowak,"Adalbert",1976-11-28,"M",ODDZ_FRA_009,Glowny opiekun,Francja,Owernia,CITY,7918.324448254565,USD,2001-02-28
10052,Plaza,"Augustyn",Krawczyk,1987-07-25,1,150,Kowalski,"Sergiusz",1985-09-19,"M",ODDZ_FRA_008,Przewodnik,Francja,Owernia,CITY,9042.991559601718,EUR,2001-02-06
10063,Plaza,"Hermenegild",Kiepski,1979-09-08,1,124,Kiepski,"Korneli",1994-01-19,"M",ODDZ_FRA_008,Opiekun,Francja,Owernia,CITY,9175.828899320917,EUR,2010-01-08
10044,Mercurial,"Radek",Jopek,1997-11-25,1,135,Krawczyk,"Modest",1990-04-30,"M",ODDZ_FRA_001,Glowny opiekun,Francja,Owernia,CITY,4379.453344602813,EUR,2002-05-19
10085,Sheraton,"Małgorzata",Jopek,1970-02-16,4,113,Kowalski,"Honorat",1994-02-09,"M",ODDZ_HIS_002,Opiekun,Hiszpania,Madryt,CITY,4026.1520148321256,EUR,2016-12-07
10032,Mercurial,"Kordelia",Kiepski,1949-07-13,4,71,Nowak,"Pola",1970-09-06,"K",ODDZ_HIS_002,Glowny opiekun,Hiszpania,Madryt,CITY,5275.300055845208,EUR,2005-08-06
10038,Plaza,"Gustawa",Kowalski,1937-06-08,2,54,Kowalski,"Zbigniewa",1994-09-04,"K",ODDZ_HIS_002,Glowny opiekun,Hiszpania,Kantabria,CITY,9947.453812605607,USD,2014-01-06
10040,Sheraton,"Przybysław",Krawczyk,1967-11-25,5,199,Kiepski,"Lena",1976-08-14,"K",ODDZ_POL_004,Opiekun,Polska,Tatry,CITY,4893.361583639189,EUR,2001-07-12
10013,Mercurial,"Wirgiliusz",Kowalski,1979-03-26,1,228,Kowalski,"Waleria",1985-02-13,"K",ODDZ_HIS_007,Glowny opiekun,Hiszpania,Murcja,CITY,2001.4489427092553,USD,2005-12-05
10038,Plaza,"Gustawa",Kowalski,1937-06-08,2,54,Kiepski,"Platon",1976-04-08,"M",ODDZ_HIS_003,Glowny opiekun,Hiszpania,Kantabria,CITY,7703.3458099217005,PLN,2002-05-25
10071,Mercurial,"Donata",Kiepski,1943-11-23,3,37,Kowalski,"Prokop",1998-04-26,"M",ODDZ_FRA_001,Glowny opiekun,Francja,Burgundia,CITY,8354.11976765214,PLN,2009-08-16
10083,Sheraton,"Dobrawa",Kiepski,1949-05-17,3,76,Jopek,"Grzegorz",1971-10-15,"M",ODDZ_FRA_008,Opiekun,Francja,Owernia,CITY,1909.577510305991,USD,2003-12-20
10023,Mercurial,"Rut",Jopek,1983-04-08,5,186,Kowalski,"Dobrociech",1972-04-14,"M",ODDZ_FRA_006,Glowny opiekun,Francja,Owernia,CITY,9586.44172760769,USD,2016-06-17
10062,Plaza,"Radomiła",Jopek,1966-03-09,5,79,Kiepski,"Joachim",1979-03-15,"M",ODDZ_FRA_002,Glowny opiekun,Francja,Owernia,CITY,7097.785812729619,PLN,2016-01-14
10077,Sheraton,"Bazylis",Kiepski,1968-12-24,3,78,Kiepski,"Gościmił",1978-01-27,"M",ODDZ_POL_004,Glowny opiekun,Polska,Tatry,CITY,9042.242414658625,PLN,2003-06-04
10073,Plaza,"Toligniew",Jopek,2002-04-29,5,218,Krawczyk,"Bończa",1973-10-29,"K",ODDZ_FRA_001,Przewodnik,Francja,Burgundia,CITY,9862.031061679616,EUR,2008-11-09
10001,Sheraton,"Natasza",Kiepski,1947-04-08,1,79,Jopek,"Hugon",1990-02-26,"M",ODDZ_POL_003,Glowny opiekun,Polska,Pomorze,CITY,3930.8163118995203,PLN,2016-07-23
10094,Plaza,"Jozue",Kowalski,1931-05-19,4,137,Kiepski,"Miromir",1990-05-11,"M",ODDZ_HIS_001,Przewodnik,Hiszpania,Kantabria,CITY,4534.375804295865,USD,2016-07-27
10011,Mercurial,"Wiesława",Krawczyk,2004-12-26,5,128,Jopek,"Dąbrówka",1978-10-02,"K",ODDZ_POL_002,Przewodnik,Polska,Tatry,CITY,8606.515867551803,PLN,2005-11-16
10089,Sheraton,"Ingrid",Krawczyk,1953-06-24,1,97,Jopek,"Lubomysł",1989-10-17,"M",ODDZ_POL_008,Przewodnik,Polska,Pomorze,CITY,7934.304985213017,EUR,2015-02-04
10082,Mercurial,"Żytomir",Krawczyk,1958-02-04,2,201,Kiepski,"Kazimiera",1982-09-19,"K",ODDZ_FRA_002,Glowny opiekun,Francja,Owernia,CITY,5720.195267775064,USD,2000-07-04
10033,Plaza,"Herakles",Kiepski,1935-08-06,1,96,Krawczyk,"Iwon",1977-12-24,"M",ODDZ_FRA_009,Opiekun,Francja,Owernia,CITY,9995.198139046719,USD,2003-05-13
10062,Plaza,"Radomiła",Jopek,1966-03-09,5,79,Kiepski,"Talita",1993-08-03,"K",ODDZ_FRA_005,Opiekun,Francja,Owernia,CITY,7204.574604287807,USD,2013-10-14
10016,Plaza,"Tomir",Nowak,1968-09-01,4,103,Krawczyk,"Łucjusz",1996-09-09,"M",ODDZ_FRA_005,Przewodnik,Francja,Akwitania,CITY,7652.354565306282,USD,2011-09-14
10031,Sheraton,"Pakoszław",Krawczyk,1994-11-01,4,144,Kiepski,"Jarosława",1984-05-11,"K",ODDZ_FRA_008,Opiekun,Francja,Burgundia,CITY,6926.021725409064,PLN,2005-01-08
10025,Sheraton,"Lewin",Krawczyk,1995-09-17,2,213,Kiepski,"Ludosław",1976-07-02,"M",ODDZ_FRA_009,Glowny opiekun,Francja,Owernia,CITY,3641.181827904051,PLN,2003-03-03
10048,Mercurial,"Zefiryna",Kowalski,1985-01-29,4,78,Jopek,"Cezary",1980-09-01,"M",ODDZ_FRA_006,Glowny opiekun,Francja,Burgundia,CITY,6716.160983513098,USD,2006-08-10
10049,Sheraton,"Aureliusz",Jopek,1947-01-13,3,163,Kiepski,"Oktawian",1984-04-23,"M",ODDZ_POL_005,Glowny opiekun,Polska,Mazury,CITY,9319.10685664527,EUR,2005-10-03
10020,Sheraton,"Bogumiła",Kowalski,1978-09-14,4,105,Kiepski,"Symforiana",1978-07-01,"K",ODDZ_POL_001,Opiekun,Polska,Bieszczady,CITY,5872.930132722687,USD,2010-02-28
10014,Plaza,"Renata",Kowalski,1936-10-21,3,178,Jopek,"Bartłomiej",1976-05-31,"M",ODDZ_FRA_004,Glowny opiekun,Francja,Owernia,CITY,4197.900195405415,USD,2012-10-07
10012,Mercurial,"Sandra",Nowak,1945-10-21,5,64,Jopek,"Benita",1983-08-25,"K",ODDZ_FRA_007,Glowny opiekun,Francja,Akwitania,CITY,2719.1922716284275,PLN,2004-06-19
10033,Plaza,"Herakles",Kiepski,1935-08-06,1,96,Nowak,"Drogosław",1975-06-18,"M",ODDZ_FRA_003,Glowny opiekun,Francja,Owernia,CITY,6142.329467807257,PLN,2014-05-05
10062,Plaza,"Radomiła",Jopek,1966-03-09,5,79,Jopek,"Dytrych",1992-07-15,"M",ODDZ_FRA_002,Glowny opiekun,Francja,Owernia,CITY,7911.990728914448,USD,2011-01-13
10050,Sheraton,"Sędzisława",Krawczyk,1998-11-11,1,173,Kiepski,"Longinus",1997-02-12,"M",ODDZ_HIS_006,Opiekun,Hiszpania,Nawarra,CITY,5946.6071174627605,EUR,2005-11-27
